Epoch,Iteration,Loss,Accuracy,Learning Rate
4,42,0.989,0.5545,0.000995
4,43,0.9907,0.5526,0.000995
4,44,0.9869,0.5542,0.000995
4,45,0.989,0.553,0.000995
4,46,0.9871,0.5532,0.000995
4,47,0.9872,0.554,0.000995
4,48,0.991,0.5529,0.000995
4,49,0.989,0.555,0.000995
4,50,0.991,0.5551,0.000995
4,51,0.9892,0.5583,0.000995
4,52,0.99,0.5607,0.000995
4,53,0.9951,0.5579,0.000995
4,54,0.9954,0.5563,0.000995
4,55,0.993,0.558,0.000995
4,56,0.9956,0.5565,0.000995
4,57,0.9912,0.5587,0.000995
4,58,0.9897,0.5593,0.000995
4,59,0.9858,0.5589,0.000995
4,60,0.9833,0.5589,0.000995
4,61,0.9797,0.5595,0.000995
4,62,0.9776,0.5595,0.000994
4,63,0.9765,0.5615,0.000994
4,64,0.9789,0.5596,0.000994
4,65,0.9786,0.5601,0.000994
4,66,0.9837,0.5578,0.000994
4,67,0.9853,0.5584,0.000994
4,68,0.9867,0.5593,0.000994
4,69,0.9866,0.5598,0.000994
4,70,0.986,0.5599,0.000994
4,71,0.9846,0.5608,0.000994
4,72,0.9854,0.5599,0.000994
4,73,0.9892,0.5591,0.000994
4,74,1.0008,0.5554,0.000994
4,75,1.0045,0.5551,0.000994
4,76,1.0061,0.5548,0.000994
4,77,1.0017,0.5565,0.000994
4,78,0.9996,0.5578,0.000994
4,79,1.001,0.5574,0.000994
4,80,0.998,0.559,0.000994
4,81,1.0,0.5591,0.000994
4,82,1.0029,0.5565,0.000994
4,83,1.0051,0.5551,0.000994
4,84,1.0085,0.5537,0.000994
4,85,1.0085,0.5545,0.000994
4,86,1.005,0.5553,0.000994
4,87,1.0029,0.5554,0.000994
4,0,0.9149,0.5312,0.000994
